train_loss,valid_loss
1.0060976552111762,0.8867710828781128
0.781415615762983,0.6543484926223755
0.5642227509192058,0.46869000792503357
0.41662040033510755,0.344268262386322
0.3037221096456051,0.26274538040161133
0.22953458556107112,0.21056754887104034
0.17824324273637362,0.1756196916103363
0.14867634805185453,0.15358544886112213
0.12400345930031367,0.13949958980083466
0.10881485058260816,0.12467257678508759
0.09653427544981241,0.11875294148921967
0.08697962454919304,0.11177115887403488
0.0782068008556962,0.10683315992355347
0.07462485720004354,0.10239526629447937
0.06745689488681299,0.10051978379487991
0.06325591535174421,0.09570523351430893
0.05749401669683201,0.09409872442483902
0.054396294722599645,0.09139648079872131
0.05035964891846691,0.0902041494846344
0.04883587107594524,0.09091337025165558
0.04566867310287697,0.08881941437721252
0.042965863565249104,0.08871101588010788
0.039163621342075725,0.08680838346481323
0.03787458372036261,0.08707363158464432
0.03668943157286516,0.08493414521217346
0.034646387810685804,0.08464636653661728
0.03294852332744215,0.08497893065214157
0.03184677374416164,0.08287076652050018
0.031219867756590247,0.0835796594619751
0.029550095221826007,0.08430759608745575
0.02838249394803175,0.08485415577888489
0.026102623170507804,0.08320234715938568
0.027130417359460677,0.08167818188667297
0.02427332883235067,0.08239889144897461
0.022447108806643103,0.08327077329158783
0.024072512951014296,0.08474919945001602
0.022469797803621207,0.08404304832220078
0.021797362648482834,0.08071842789649963
0.020084780457961773,0.08482068032026291
0.021854956784019514,0.08313806354999542
0.020145090130556906,0.08233723044395447
0.018390579049342444,0.08489183336496353
0.01764790994846927,0.08240234106779099
0.017820793204009533,0.08328452706336975
0.016298912473887737,0.0856301486492157
0.015289264265447855,0.082989901304245
0.01502948475535959,0.08596539497375488
0.01396468811435625,0.08387158811092377
0.014712529140524566,0.08567991107702255
0.012560091721492686,0.08776981383562088
0.013052632184033948,0.08397670835256577
0.012273698646043028,0.08749941736459732
0.013154479733202606,0.08554144203662872
0.011628270145073267,0.08549276739358902
0.011458165003984635,0.085781991481781
0.01013477539111461,0.08709995448589325
0.010142114474937054,0.08628514409065247
0.010427298922357815,0.08399404585361481
0.009654813520942948,0.08694986999034882
0.010306768767934824,0.08814394474029541
0.009267476104599024,0.08651363849639893
0.009141920832917094,0.08504155278205872
0.008243780475043292,0.09278753399848938
0.008125976122755674,0.08863348513841629
0.007817797208969881,0.08795684576034546
0.008047316073706108,0.09238982200622559
0.007655123888980597,0.09070801734924316
0.007904806265807045,0.09190544486045837
0.006709809573034623,0.0901656374335289
0.006918963385812406,0.08834093064069748
0.007099289696530572,0.08996912837028503
0.006663035015143188,0.09198781102895737
0.005967125061683224,0.09037142246961594
0.005653805182581502,0.09261453151702881
0.005834498949947634,0.09089282900094986
0.005534938510598815,0.09562653303146362
0.005267443763191945,0.09248532354831696
0.004886769373635096,0.09374705702066422
0.0052676954884581005,0.09695372730493546
0.004960575739720038,0.09272383898496628
0.0044519721767366195,0.09734392166137695
0.004583146464678326,0.09689615666866302
0.004420876727505986,0.09753930568695068
0.003990650709186282,0.09813176840543747
0.003867016714398882,0.09748455882072449
0.004360237148440709,0.0996696799993515
0.004234062545167815,0.09601085633039474
0.004328816289281738,0.1018187552690506
0.004079628635996154,0.09875835478305817
0.0034058267421122374,0.09722083806991577
0.0034802480684967513,0.09684848040342331
0.0035776138517706257,0.10086977481842041
0.0033167028720656943,0.0954645499587059
0.003321968424383418,0.09415227174758911
0.003168930424310799,0.09526307135820389
0.003336981459662119,0.09431813657283783
0.003040073942559372,0.09733720123767853
0.002986802996019833,0.09598510712385178
0.0031841151316517164,0.10158510506153107
0.00279734813583283,0.10033907741308212
