threshold,precision,recall,f1,macro_f1,pr_auc,roc_auc,brier,ece
0.05,0.20270270270270271,1.0,0.33707865168539325,0.18493276846564743,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.06,0.20463847203274216,1.0,0.33975084937712347,0.1974280989187076,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.07,0.20949720670391062,1.0,0.3464203233256351,0.22683792191518348,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.08,0.21398002853067047,1.0,0.3525264394829612,0.2517639901575053,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.09,0.21865889212827988,1.0,0.3588516746411483,0.27581137948924883,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.1,0.22388059701492538,1.0,0.36585365853658536,0.30057388809182206,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.11,0.23219814241486067,1.0,0.3768844221105528,0.33616948378254913,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.12,0.23961661341853036,1.0,0.3865979381443299,0.36456968730420913,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.13,0.24958402662229617,1.0,0.3994673768308921,0.39866559762772913,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.14,0.25817555938037867,1.0,0.4103967168262654,0.42496428819206633,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.15,0.2697841726618705,1.0,0.42492917847025496,0.4567970829378982,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.16,0.2788104089219331,1.0,0.436046511627907,0.47910699965631803,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.17,0.2862595419847328,1.0,0.44510385756676557,0.49615967696740215,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.18,0.30060120240480964,1.0,0.4622496147919877,0.5260719284300714,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.19,0.31446540880503143,1.0,0.4784688995215311,0.551949226393068,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.2,0.3325942350332594,1.0,0.49916805324459235,0.5821757952541093,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.21,0.3409090909090909,1.0,0.5084745762711864,0.5948966287949339,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.22,0.351288056206089,1.0,0.5199306759098787,0.6099111667740076,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.23,0.375,1.0,0.5454545454545454,0.6411483253588517,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.24,0.38860103626943004,1.0,0.5597014925373134,0.6574441072645073,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.25,0.40214477211796246,1.0,0.5736137667304015,0.6726820113078824,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.26,0.42492917847025496,1.0,0.5964214711729622,0.6964053193377349,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.27,0.4398826979472141,1.0,0.6109979633401222,0.7108508151685745,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.28,0.4573170731707317,1.0,0.6276150627615062,0.7267233826527688,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.29,0.47318611987381703,1.0,0.6423982869379015,0.7403666168474599,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.3,0.5033557046979866,1.0,0.6696428571428571,0.7644792232482347,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.31,0.5172413793103449,1.0,0.6818181818181818,0.7748713550600344,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.32,0.5357142857142857,1.0,0.6976744186046512,0.7880895457509237,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.33,0.5681818181818182,1.0,0.7246376811594203,0.8098326527344063,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.34,0.6072874493927125,1.0,0.7556675062972292,0.8338627649346526,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.35,0.625,1.0,0.7692307692307693,0.8440748440748441,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.36,0.6410256410256411,1.0,0.78125,0.8529905913978495,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.37,0.6521739130434783,1.0,0.7894736842105263,0.8590225563909775,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.38,0.6756756756756757,1.0,0.8064516129032258,0.8713109128345916,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.39,0.6976744186046512,1.0,0.821917808219178,0.8823245428761088,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.4,0.7281553398058253,1.0,0.8426966292134831,0.896872790131217,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.41,0.7389162561576355,1.0,0.8498583569405099,0.9018254295600545,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.42,0.7537688442211056,1.0,0.8595988538681948,0.9085135885327074,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.43,0.7731958762886598,1.0,0.872093023255814,0.9170153697593948,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.44,0.7978723404255319,1.0,0.8875739644970414,0.9274358634877634,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.45,0.819672131147541,1.0,0.9009009009009009,0.9363116329697307,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.46,0.8370786516853933,0.9933333333333333,0.9085365853658537,0.9414696578706401,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.47,0.8465909090909091,0.9933333333333333,0.9141104294478528,0.9451301721344886,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.48,0.8713450292397661,0.9933333333333333,0.9283489096573209,0.9544204259906621,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.49,0.875,0.98,0.9245283018867925,0.9521118666794368,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.5,0.8963414634146342,0.98,0.9363057324840764,0.9597211630379909,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.51,0.8963414634146342,0.98,0.9363057324840764,0.9597211630379909,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.52,0.906832298136646,0.9733333333333334,0.9389067524115756,0.9614634687205061,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.53,0.9096774193548387,0.94,0.9245901639344263,0.9526716510048701,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.54,0.9210526315789473,0.9333333333333333,0.9271523178807947,0.9543941889904808,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.55,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9541666666666666,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.56,0.9251700680272109,0.9066666666666666,0.9158249158249159,0.9475217679706458,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.57,0.9246575342465754,0.9,0.9121621621621622,0.9452837388883901,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.58,0.9290780141843972,0.8733333333333333,0.9003436426116839,0.938178438344717,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.59,0.9485294117647058,0.86,0.9020979020979021,0.9395168258430202,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.6,0.946969696969697,0.8333333333333334,0.8865248226950354,0.9301261223491597,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.61,0.9523809523809523,0.8,0.8695652173913043,0.920076726342711,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.62,0.9508196721311475,0.7733333333333333,0.8529411764705882,0.9101839432841541,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.63,0.9504132231404959,0.7666666666666667,0.8487084870848709,0.9076740157149334,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.64,0.9655172413793104,0.7466666666666667,0.8421052631578947,0.9040348033779748,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.65,0.972972972972973,0.72,0.8275862068965517,0.8956332971528763,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.66,0.9807692307692307,0.68,0.8031496062992126,0.8815105976921425,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.67,0.98,0.6533333333333333,0.784,0.8704000000000001,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.68,0.9894736842105263,0.6266666666666667,0.7673469387755102,0.8609643060411416,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.69,0.9891304347826086,0.6066666666666667,0.7520661157024794,0.8521856810626864,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.7,0.9882352941176471,0.56,0.7148936170212766,0.8309645950719031,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.71,1.0,0.5333333333333333,0.6956521739130435,0.8202670318384115,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.72,1.0,0.49333333333333335,0.6607142857142857,0.8005765785938199,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.73,1.0,0.4533333333333333,0.6238532110091743,0.7799453262534171,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.74,1.0,0.42,0.5915492957746479,0.7619751140877902,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.75,1.0,0.36,0.5294117647058824,0.7276688453159041,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.76,1.0,0.3333333333333333,0.5,0.7115384615384616,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.77,1.0,0.31333333333333335,0.47715736040609136,0.6990545052222321,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.78,1.0,0.28,0.4375,0.6774655963302753,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.79,1.0,0.24666666666666667,0.39572192513368987,0.6548297363673019,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.8,1.0,0.22,0.36065573770491804,0.6359087344561036,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.81,1.0,0.17333333333333334,0.29545454545454547,0.6008994781653392,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.82,1.0,0.14,0.24561403508771928,0.5742742861668845,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.83,1.0,0.12,0.21428571428571427,0.5575933075933076,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.84,1.0,0.08666666666666667,0.15950920245398773,0.5285204950190657,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.85,1.0,0.08,0.14814814814814814,0.5225045673476167,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.86,1.0,0.07333333333333333,0.13664596273291926,0.5164185750931213,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.87,1.0,0.05333333333333334,0.10126582278481013,0.4977268011092456,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.88,1.0,0.02666666666666667,0.05194805194805195,0.47173925628606167,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.89,1.0,0.013333333333333334,0.02631578947368421,0.45826175230360766,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.9,1.0,0.006666666666666667,0.013245033112582781,0.451396423153771,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.91,0.0,0.0,0.0,0.4444444444444444,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.92,0.0,0.0,0.0,0.4444444444444444,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.93,0.0,0.0,0.0,0.4444444444444444,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.94,0.0,0.0,0.0,0.4444444444444444,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
0.95,0.0,0.0,0.0,0.4444444444444444,0.9782312425878155,0.9949222222222222,0.07238505471109398,0.20849553511174845
