threshold,precision,recall,f1,macro_f1,pr_auc,roc_auc,brier,ece
0.27,0.5791505791505791,1.0,0.7334963325183375,0.8167939957733759,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.28,0.5976095617529881,1.0,0.7481296758104738,0.828113973483035,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.29,0.625,1.0,0.7692307692307693,0.8440748440748441,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.3,0.646551724137931,1.0,0.7853403141361257,0.8559975273721774,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.31,0.672645739910314,1.0,0.8042895442359249,0.869757904327368,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.32,0.6944444444444444,1.0,0.819672131147541,0.8807355364732414,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.33,0.7246376811594203,1.0,0.8403361344537815,0.895233684024791,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.34,0.7389162561576355,1.0,0.8498583569405099,0.9018254295600545,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.35,0.7537688442211056,1.0,0.8595988538681948,0.9085135885327074,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.36,0.7653061224489796,1.0,0.8670520231213873,0.913595335650815,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.37,0.7853403141361257,1.0,0.8797653958944281,0.9221950361698198,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.38,0.7936507936507936,1.0,0.8849557522123894,0.9256820104731198,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.39,0.8021390374331551,1.0,0.8902077151335311,0.9291967208513743,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.4,0.8064516129032258,1.0,0.8928571428571429,0.9309646539027983,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.41,0.8241758241758241,1.0,0.9036144578313253,0.9381085987786764,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.42,0.8333333333333334,1.0,0.9090909090909091,0.9417249417249417,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.43,0.8522727272727273,1.0,0.9202453987730062,0.9490494455534537,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.44,0.8670520231213873,1.0,0.9287925696594427,0.9546256816011742,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
