char_len,word_count,sentence_count,exclamation_count,question_count,upper_ratio,digit_ratio,url_count,email_count,html_tag_count,has_html,attachment_hint,unsubscribe_count,money_symbol_count,phone_pattern_count,punctuation_density,spam_keyword_count,promo_keyword_count,too_many_links,repeated_char_flag
755,99,13,0,0,0.0,0.022516556291390728,0,0,0,0,0,0,0,0,0.08344370860927153,0,0,0,0
3645,623,41,0,1,0.0,0.018655692729766804,0,0,0,0,1,0,0,0,0.05130315500685871,2,5,0,0
3784,656,45,0,2,0.03458697112155809,0.006342494714587738,5,0,0,0,1,1,0,1,0.03144820295983087,2,5,1,0
3973,658,51,0,0,0.0,0.010067958721369242,0,0,0,0,1,0,0,0,0.04127863075761389,1,4,0,0
1248,214,22,0,3,0.04536082474226804,0.0,1,3,4,1,0,0,0,0,0.04006410256410257,1,2,0,1
121,24,3,0,0,0.0,0.01652892561983471,0,0,0,0,0,0,0,0,0.04132231404958678,0,0,0,0
233,31,5,0,0,0.0,0.012875536480686695,0,0,0,0,0,0,0,0,0.14163090128755365,1,1,0,0
3050,494,18,0,0,0.0,0.014754098360655738,0,0,0,0,0,0,0,0,0.04557377049180328,2,7,0,0
2037,314,18,0,0,0.0,0.06136475208640157,0,0,0,0,0,0,0,0,0.052037309769268535,5,4,0,0
3718,556,53,0,6,0.0,0.036847767616998386,0,0,0,0,0,0,0,0,0.036847767616998386,1,2,0,0
665,91,5,0,0,0.0,0.06616541353383458,0,0,0,0,0,0,1,0,0.09473684210526316,2,2,0,0
97,10,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.26804123711340205,0,0,0,0
212,37,4,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018867924528301886,0,1,0,0
919,153,17,0,0,0.08368200836820083,0.002176278563656148,1,4,0,0,0,0,0,0,0.04787812840043525,1,1,0,0
2384,402,21,0,0,0.0,0.015100671140939598,0,0,0,0,1,0,0,0,0.040687919463087245,0,3,0,0
1574,241,34,0,0,0.0,0.08449809402795426,0,0,0,0,0,0,0,0,0.08322744599745871,1,2,0,0
1235,168,23,0,3,0.051451187335092345,0.012955465587044534,5,2,0,0,1,0,0,0,0.20728744939271254,2,0,1,1
125,24,6,0,0,0.0,0.264,0,0,0,0,0,0,0,0,0.072,0,0,0,0
2114,333,6,0,0,0.0,0.05061494796594134,0,0,0,0,0,0,0,0,0.0695364238410596,1,7,0,0
531,91,5,0,0,0.0,0.04519774011299435,0,0,0,0,0,0,0,0,0.02824858757062147,0,1,0,0
1112,166,11,7,0,0.0,0.0035971223021582736,0,0,0,0,0,0,0,0,0.01618705035971223,1,1,0,0
1815,318,9,0,0,0.0,0.02809917355371901,0,0,0,0,0,0,1,1,0.022589531680440773,5,3,0,0
1821,333,21,0,0,0.0,0.010982976386600769,0,0,0,0,0,0,0,0,0.018671059857221308,0,0,0,0
269,36,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0,0,0,0
322,44,2,0,0,0.0,0.11490683229813664,0,0,0,0,1,0,0,0,0.20496894409937888,0,0,0,0
305,48,3,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0.02622950819672131,2,2,0,0
52,9,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.019230769230769232,0,0,0,0
588,99,8,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.030612244897959183,0,1,0,0
2092,366,21,1,2,0.0,0.022944550669216062,0,0,0,0,0,0,0,0,0.049235181644359464,0,7,0,0
408,59,6,0,0,0.0,0.061274509803921566,0,0,0,0,0,0,0,1,0.041666666666666664,1,0,0,1
220,34,2,0,0,0.0,0.00909090909090909,0,0,0,0,1,0,0,0,0.01818181818181818,0,0,0,0
168,28,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.02976190476190476,0,1,0,0
1340,227,19,0,2,0.07075962539021852,0.011194029850746268,2,1,3,1,0,0,0,0,0.0791044776119403,0,2,0,1
223,39,2,0,0,0.0,0.02242152466367713,0,0,0,0,1,0,1,0,0.03587443946188341,0,0,0,0
688,113,10,0,0,0.0,0.06686046511627906,0,0,0,0,0,0,0,0,0.0436046511627907,0,0,0,0
504,84,9,0,0,0.0,0.047619047619047616,0,0,0,0,0,0,2,0,0.047619047619047616,0,1,0,0
335,53,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.023880597014925373,0,0,0,0
487,74,7,0,0,0.0,0.002053388090349076,0,0,0,0,0,0,0,0,0.07186858316221766,0,0,0,0
601,94,18,1,2,0.0,0.04492512479201331,0,0,0,0,0,0,0,0,0.051580698835274545,2,2,0,0
1455,240,12,0,0,0.0,0.021993127147766325,0,0,0,0,0,0,0,0,0.02611683848797251,3,6,0,0
244,44,3,0,0,0.0,0.08196721311475409,0,0,0,0,0,0,0,0,0.045081967213114756,1,0,0,0
1538,234,18,0,0,0.0,0.04226267880364109,0,0,0,0,0,0,0,0,0.055916775032509754,2,2,0,0
450,70,6,0,0,0.0,0.022222222222222223,0,0,0,0,1,0,0,0,0.022222222222222223,0,0,0,0
794,130,14,0,1,0.05194805194805195,0.055415617128463476,2,2,0,0,0,0,0,4,0.10075566750629723,1,2,0,1
2530,381,39,0,0,0.0,0.019762845849802372,0,0,0,0,0,0,0,0,0.03596837944664032,14,15,0,0
715,123,13,0,0,0.0,0.02097902097902098,0,0,0,0,1,0,0,0,0.04895104895104895,0,0,0,0
120,19,2,0,0,0.0,0.016666666666666666,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0
2537,407,25,0,0,0.0,0.017343318880567598,0,0,0,0,0,0,0,0,0.023649980291683092,5,4,0,0
1144,195,9,1,0,0.0,0.01048951048951049,0,0,0,0,0,0,0,0,0.03146853146853147,0,2,0,0
1142,178,8,0,0,0.0,0.01838879159369527,0,0,0,0,0,0,0,0,0.02626970227670753,1,1,0,0
2002,335,29,1,2,0.0,0.028971028971028972,0,0,0,0,0,0,0,0,0.04395604395604396,1,3,0,0
517,71,8,0,1,0.0,0.1218568665377176,0,0,0,0,0,0,4,0,0.061895551257253385,0,0,0,0
3054,460,35,1,0,0.0,0.029469548133595286,0,0,0,0,1,0,0,0,0.06450556647020302,0,3,0,0
4169,715,45,0,0,0.0,0.012233149436315663,0,0,0,0,0,0,1,0,0.026864955624850084,3,4,0,0
1637,254,10,0,0,0.0,0.032987171655467315,0,0,0,0,1,0,0,0,0.08002443494196701,0,5,0,0
1820,309,27,1,2,0.06970954356846473,0.03296703296703297,2,5,0,0,0,0,0,0,0.05054945054945055,3,2,0,1
298,37,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
108,22,2,1,0,0.0,0.009259259259259259,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0
256,36,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0
2890,418,40,1,13,0.0,0.014878892733564015,0,0,0,0,0,0,0,0,0.03944636678200692,8,9,0,0
335,62,3,0,0,0.0,0.04477611940298507,0,0,0,0,0,0,1,0,0.020895522388059702,0,0,0,0
18,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0
384,74,9,6,1,0.0,0.010416666666666666,0,0,0,0,0,0,0,0,0.03125,0,1,0,0
4014,624,49,0,0,0.0,0.014947683109118086,0,0,0,0,1,0,0,0,0.032137518684603884,3,5,0,0
271,49,4,1,3,0.0330188679245283,0.0,0,0,0,0,0,0,0,0,0.04428044280442804,1,2,0,0
455,83,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026373626373626374,0,0,0,0
364,57,5,0,0,0.0,0.04120879120879121,0,0,0,0,1,0,0,0,0.03296703296703297,0,0,0,0
4355,650,47,0,1,0.0,0.027554535017221583,0,0,0,0,1,0,0,1,0.05855338691159587,20,22,0,0
1834,296,21,0,0,0.0,0.021264994547437296,0,0,0,0,1,0,0,0,0.05234460196292257,2,6,0,0
1046,179,19,2,1,0.0,0.03537284894837476,0,0,0,0,0,0,0,2,0.045889101338432124,0,0,0,0
2300,382,22,0,0,0.0,0.006956521739130435,0,0,0,0,0,0,0,0,0.024782608695652172,3,3,0,0
4841,751,46,0,0,0.0,0.008262755629002272,0,0,0,0,1,0,0,0,0.031398471390208633,5,8,0,0
110,20,1,0,0,0.0,0.19090909090909092,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0
421,69,2,0,0,0.0,0.004750593824228029,0,0,0,0,0,0,0,0,0.011876484560570071,1,2,0,0
862,146,6,2,1,0.0,0.027842227378190254,0,0,0,0,0,0,0,0,0.018561484918793503,1,3,0,0
167,30,3,0,0,0.0,0.011976047904191617,0,0,0,0,0,0,0,0,0.029940119760479042,0,0,0,0
624,98,7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.027243589743589744,1,1,0,0
295,47,4,0,0,0.0,0.03389830508474576,0,0,0,0,1,0,0,0,0.02711864406779661,0,0,0,0
1906,305,20,3,1,0.07568653717347622,0.012591815320041973,1,5,0,0,0,2,0,1,0.02098635886673662,4,7,0,1
3077,9,6,0,2,0.0,0.0025999350016249595,1,0,0,0,0,0,0,0,0.004549886252843679,0,0,0,1
1645,304,23,0,1,0.0,0.011550151975683891,0,0,0,0,0,0,0,0,0.038905775075987845,1,2,0,0
1276,215,29,2,9,0.0,0.022727272727272728,0,0,0,0,0,0,0,0,0.06661442006269593,0,0,0,0
3619,579,48,0,2,0.0,0.04697430229345123,0,0,0,0,1,0,1,0,0.05111909367228516,5,6,0,0
330,51,8,2,4,0.0,0.048484848484848485,0,0,0,0,0,0,2,0,0.08484848484848485,0,0,0,0
633,104,9,0,0,0.0,0.0315955766192733,0,0,0,0,0,0,0,0,0.037914691943127965,0,3,0,0
1255,201,11,0,0,0.0,0.0199203187250996,0,0,0,0,0,0,0,0,0.02151394422310757,1,2,0,0
384,50,5,0,0,0.0,0.044270833333333336,0,0,0,0,1,0,0,1,0.036458333333333336,0,1,0,0
235,42,2,0,0,0.0,0.00425531914893617,0,0,0,0,1,0,0,0,0.01702127659574468,0,0,0,0
1434,261,10,0,0,0.0,0.012552301255230125,0,0,0,0,0,0,0,0,0.0299860529986053,0,2,0,0
5192,854,84,0,0,0.0,0.036787365177195684,0,0,0,0,0,1,0,0,0.048728813559322036,3,3,0,0
191,37,3,0,0,0.0,0.07329842931937172,0,0,0,0,0,0,0,0,0.02617801047120419,1,2,0,0
231,35,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.012987012987012988,0,1,0,0
155,32,4,1,0,0.0,0.025806451612903226,0,0,0,0,0,0,0,0,0.025806451612903226,0,0,0,0
724,132,9,2,0,0.0,0.029005524861878452,0,0,0,0,0,0,0,0,0.03038674033149171,0,1,0,0
1328,231,19,0,0,0.0,0.016566265060240965,0,0,0,0,0,1,1,0,0.02635542168674699,1,0,0,0
1061,169,6,0,0,0.0,0.051837888784165884,0,0,0,0,1,1,0,0,0.0763430725730443,0,0,0,0
3060,517,30,0,1,0.0,0.014705882352941176,0,0,0,0,1,0,0,0,0.040522875816993466,0,9,0,0
1281,198,18,0,0,0.0,0.0351288056206089,0,0,0,0,1,0,0,1,0.04215456674473068,1,0,0,0
1367,214,15,0,2,0.0,0.026335040234089245,0,0,0,0,1,0,0,0,0.036576444769568395,1,2,0,0
291,45,3,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.01718213058419244,1,1,0,0
58,10,2,0,0,0.0,0.15517241379310345,0,0,0,0,0,0,0,0,0.05172413793103448,0,0,0,0
3165,533,60,0,0,0.0,0.04486571879936809,0,0,0,0,1,0,2,1,0.054976303317535544,1,3,0,0
408,47,2,0,0,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0.02696078431372549,0,0,0,0
2156,358,68,0,0,0.0,0.09693877551020408,0,0,0,0,0,0,0,1,0.07560296846011132,0,2,0,0
1031,140,8,0,0,0.0,0.006789524733268671,0,0,0,0,0,0,0,0,0.04267701260911736,1,1,0,0
852,128,17,10,0,0.0,0.07276995305164319,0,0,0,0,0,0,13,0,0.01995305164319249,4,8,0,1
362,60,4,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.022099447513812154,0,0,0,0
3771,560,29,0,1,0.0,0.03235216123044286,0,0,0,0,0,0,0,0,0.07372049854150092,1,3,0,0
323,53,8,2,1,0.0,0.009287925696594427,0,0,0,0,0,0,2,0,0.043343653250773995,3,3,0,0
790,124,10,0,0,0.0,0.005063291139240506,0,0,0,0,0,0,0,0,0.017721518987341773,1,0,0,0
309,42,1,0,0,0.0,0.03559870550161812,0,0,0,0,0,0,5,0,0.038834951456310676,0,1,0,0
809,159,14,0,1,0.0,0.0012360939431396785,0,0,0,0,0,0,0,0,0.029666254635352288,1,2,0,0
2336,325,22,1,0,0.0,0.0547945205479452,0,0,0,0,1,1,0,0,0.11215753424657535,0,0,0,0
821,115,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018270401948842874,0,0,0,0
1447,231,40,1,3,0.06987951807228916,0.06565307532826538,9,1,0,0,0,1,0,4,0.15065653075328264,0,0,1,1
691,117,13,1,0,0.0,0.04341534008683068,0,0,0,0,0,0,5,0,0.04052098408104197,1,2,0,0
154,30,4,0,0,0.0,0.07142857142857142,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0
531,74,6,0,1,0.0,0.04896421845574388,0,0,0,0,0,0,0,0,0.1224105461393597,0,0,0,0
8161,1345,137,0,9,0.0,0.0323489768410734,0,0,0,0,1,0,0,2,0.06580075971081975,4,10,0,0
65,10,1,0,0,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0.046153846153846156,0,0,0,0
1577,277,22,5,0,0.0,0.02663284717818643,0,0,0,0,0,0,2,0,0.05009511731135067,0,9,0,0
353,71,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.014164305949008499,0,2,0,0
753,117,8,0,1,0.0,0.033200531208499334,0,0,0,0,0,0,0,0,0.05843293492695883,0,1,0,0
1143,163,6,0,2,0.0,0.03762029746281715,0,0,0,0,0,0,0,0,0.0699912510936133,0,0,0,0
3657,607,50,0,0,0.0,0.062346185397867106,0,0,0,0,0,0,0,2,0.045118949958982774,3,6,0,0
696,120,3,0,0,0.0,0.034482758620689655,0,0,0,0,0,0,0,0,0.031609195402298854,0,1,0,0
4398,762,31,0,0,0.0,0.005684402000909504,0,0,0,0,0,0,0,0,0.01409731696225557,4,8,0,0
506,78,8,0,0,0.0,0.02766798418972332,0,0,0,0,1,0,0,0,0.045454545454545456,0,2,0,0
44,6,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0
2412,380,18,0,0,0.0,0.07172470978441128,0,0,0,0,0,0,0,0,0.0505804311774461,5,4,0,0
850,156,11,2,0,0.0,0.02823529411764706,0,0,0,0,1,0,0,0,0.02,0,0,0,0
261,43,4,0,0,0.0,0.10344827586206896,0,0,0,0,0,0,0,0,0.06896551724137931,0,1,0,0
538,73,12,1,6,0.0,0.07434944237918216,0,0,0,0,0,0,0,0,0.1412639405204461,0,0,0,0
988,157,15,1,0,0.0,0.020242914979757085,0,0,0,0,1,2,0,0,0.038461538461538464,1,0,0,0
66,10,3,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.06060606060606061,1,1,0,0
575,85,4,0,0,0.0,0.008695652173913044,0,0,0,0,0,0,0,0,0.02608695652173913,2,2,0,0
168,27,7,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0
902,168,15,0,1,0.04923076923076923,0.028824833702882482,2,2,0,0,0,1,0,0,0.04212860310421286,1,2,0,1
975,157,18,0,0,0.0,0.033846153846153845,0,0,0,0,0,0,0,0,0.028717948717948718,1,1,0,0
113,18,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.02654867256637168,0,0,0,0
3411,555,35,0,0,0.0,0.022867194371152155,0,0,0,0,0,0,0,0,0.03136909997068309,2,4,0,0
3202,488,27,0,0,0.0,0.02061211742660837,0,0,0,0,1,0,0,0,0.034041224234853215,10,5,0,0
1494,228,11,0,0,0.0,0.018741633199464525,0,0,0,0,0,0,0,0,0.05488621151271754,0,1,0,0
287,46,3,0,1,0.0,0.18466898954703834,0,0,0,0,0,0,0,0,0.05574912891986063,0,3,0,0
4066,702,47,0,0,0.0,0.01819970486965076,0,0,0,0,0,0,0,1,0.02631578947368421,8,13,0,0
178,26,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.028089887640449437,0,1,0,0
365,63,2,0,0,0.0,0.057534246575342465,0,0,0,0,0,0,0,0,0.030136986301369864,0,0,0,0
438,91,5,0,0,0.0,0.2054794520547945,0,0,0,0,0,0,0,2,0.0365296803652968,0,1,0,0
1189,191,18,0,1,0.0,0.04709840201850295,0,0,0,0,1,0,0,0,0.05214465937762826,0,0,0,0
1193,202,10,2,0,0.0,0.010058675607711651,0,0,0,0,1,0,0,0,0.01592623637887678,0,1,0,0
1740,249,21,0,1,0.0,0.04482758620689655,0,0,0,0,0,0,0,0,0.08045977011494253,0,0,0,0
282,49,5,0,0,0.0,0.07092198581560284,0,0,0,0,0,0,0,0,0.031914893617021274,0,3,0,0
607,97,11,0,1,0.0,0.036243822075782535,0,0,0,0,0,0,0,0,0.08731466227347612,0,1,0,0
249,44,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.024096385542168676,0,1,0,0
887,147,5,0,0,0.0,0.08004509582863585,0,0,0,0,0,0,0,0,0.036076662908680945,2,6,0,0
953,172,11,0,0,0.0,0.024134312696747113,0,0,0,0,0,0,0,0,0.022035676810073453,1,2,0,0
775,135,15,1,0,0.03770491803278689,0.015483870967741935,3,1,0,0,0,0,0,0,0.03225806451612903,2,3,1,0
4177,721,36,6,5,0.0,0.011491501077328227,0,0,0,0,0,0,0,0,0.04022025377064879,1,7,0,0
353,61,5,0,2,0.0,0.0056657223796034,0,0,0,0,0,0,0,0,0.0169971671388102,0,0,0,0
361,62,3,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.0110803324099723,0,1,0,0
360,62,4,0,0,0.0,0.005555555555555556,0,0,0,0,0,0,0,0,0.016666666666666666,0,0,0,0
368,62,4,0,0,0.0,0.03804347826086957,0,0,0,0,0,0,0,0,0.029891304347826088,1,1,0,0
1781,317,19,0,0,0.0,0.005614823133071308,0,0,0,0,0,0,0,0,0.018528916339135316,4,8,0,0
569,107,4,0,0,0.0,0.0773286467486819,0,0,0,0,0,0,0,0,0.05799648506151142,1,2,0,0
537,90,10,4,0,0.0,0.0446927374301676,0,0,0,0,0,0,1,0,0.04283054003724395,5,5,0,0
421,72,4,0,0,0.0,0.07125890736342043,0,0,0,0,0,0,0,0,0.03800475059382423,0,0,0,0
117,19,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.02564102564102564,0,0,0,0
820,129,10,0,0,0.0,0.03902439024390244,0,0,0,0,1,0,8,0,0.03170731707317073,1,1,0,0
1414,216,7,2,0,0.0,0.019801980198019802,0,0,0,0,0,0,0,0,0.03606789250353607,0,3,0,0
83,16,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.012048192771084338,0,1,0,0
690,127,10,0,3,0.05639097744360902,0.013043478260869565,1,1,0,0,0,0,0,0,0.03188405797101449,0,1,0,0
3499,553,43,0,0,0.0,0.02314947127750786,0,0,0,0,0,0,1,0,0.06230351529008288,2,3,0,0
2079,354,22,0,1,0.0,0.027898027898027897,0,0,0,0,0,0,0,0,0.055796055796055795,6,1,0,0
125,20,5,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.056,0,0,0,0
60,9,1,0,0,0.0,0.06666666666666667,0,0,0,0,1,0,0,0,0.016666666666666666,1,0,0,0
2992,486,44,0,0,0.0,0.026737967914438502,0,0,0,0,1,0,0,0,0.035762032085561495,1,2,0,0
36,5,1,0,0,0.0625,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0
524,77,5,0,1,0.0,0.01717557251908397,0,0,0,0,0,0,0,0,0.10114503816793893,0,2,0,0
873,162,10,0,0,0.0,0.044673539518900345,0,0,0,0,0,0,5,0,0.045819014891179836,3,4,0,0
1637,292,13,0,0,0.0,0.010384850335980453,0,0,0,0,1,0,1,0,0.02626756261453879,1,3,0,0
3222,540,16,0,4,0.0,0.027312228429546864,0,0,0,0,1,0,0,0,0.06641837368094351,5,3,0,1
2869,498,26,0,1,0.0,0.027884280237016383,0,0,0,0,0,0,0,0,0.044266294876263504,1,6,0,0
1894,390,5,2,0,0.0,0.11246040126715945,0,0,0,0,1,0,0,0,0.028511087645195353,6,5,0,0
1738,459,15,2,1,0.0,0.020138089758342925,0,0,0,0,1,2,2,0,0.1616800920598389,5,2,0,0
4002,606,38,0,0,0.0,0.016741629185407298,0,0,0,0,1,0,0,0,0.027736131934032984,0,3,0,0
3936,587,33,1,2,0.0,0.009654471544715448,0,0,0,0,1,0,1,0,0.022103658536585365,0,3,0,0
1668,261,18,0,2,0.0,0.015587529976019185,0,0,0,0,0,0,0,0,0.05455635491606715,1,1,0,0
10247,1671,107,0,2,0.0,0.016687811066653655,0,0,0,0,1,0,20,0,0.02322631013955304,16,17,0,0
92,8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.29347826086956524,0,0,0,0
924,171,10,1,0,0.0,0.03896103896103896,0,0,0,0,1,0,0,0,0.03463203463203463,0,2,0,0
1015,179,5,2,0,0.0,0.20689655172413793,0,0,0,0,0,0,0,20,0.03251231527093596,0,0,0,0
485,76,4,0,0,0.0,0.10103092783505155,0,0,0,0,0,0,0,0,0.13195876288659794,0,0,0,0
323,58,5,0,0,0.0,0.07120743034055728,0,0,0,0,0,0,0,0,0.034055727554179564,0,0,0,0
260,45,4,0,0,0.0,0.06153846153846154,0,0,0,0,0,0,0,0,0.04230769230769231,0,0,0,0
482,83,4,0,0,0.0,0.04979253112033195,0,0,0,0,0,0,0,0,0.016597510373443983,0,0,0,0
1917,281,16,0,4,0.0,0.007303077725612937,0,0,0,0,1,0,0,0,0.036515388628064686,5,2,0,0
1167,185,24,1,0,0.04050632911392405,0.02056555269922879,3,3,0,0,1,0,0,0,0.14481576692373607,1,1,1,1
1714,283,8,1,1,0.0,0.08459743290548424,0,0,0,0,0,0,3,0,0.012252042007001166,15,14,0,0
649,96,1,0,0,0.0,0.05546995377503852,0,0,0,0,0,0,0,0,0.1016949152542373,0,0,0,0
481,87,7,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0.02702702702702703,0,0,0,0
346,55,9,0,0,0.0,0.057803468208092484,0,0,0,0,0,0,0,2,0.06069364161849711,2,2,0,0
1815,321,35,3,9,0.13567362428842505,0.03085399449035813,4,2,6,1,0,5,2,0,0.0765840220385675,5,2,1,1
1501,230,16,0,3,0.0,0.018654230512991338,0,0,0,0,1,0,0,0,0.0626249167221852,0,3,0,0
1344,242,23,1,1,0.0,0.002976190476190476,0,0,0,0,0,0,0,0,0.029017857142857144,1,2,0,0
1729,294,28,0,1,0.0,0.03759398496240601,0,0,0,0,0,0,0,0,0.03932909196067091,0,3,0,0
3148,514,27,0,0,0.0,0.004764930114358323,0,0,0,0,0,1,0,0,0.021918678526048285,1,2,0,0
534,93,3,0,0,0.0,0.0149812734082397,0,0,0,0,0,0,0,0,0.02247191011235955,0,1,0,0
551,99,6,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.016333938294010888,0,1,0,0
582,91,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.018900343642611683,1,1,0,0
908,121,1,0,0,0.0,0.05286343612334802,0,0,0,0,1,0,0,0,0.10352422907488987,6,5,0,0
306,51,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0196078431372549,0,0,0,0
166,28,4,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.030120481927710843,0,1,0,0
6017,987,51,0,3,0.0,0.010802725610769486,0,0,0,0,1,1,8,0,0.03240817683230846,2,3,0,0
399,70,5,0,0,0.0,0.020050125313283207,0,0,0,0,0,0,0,0,0.02506265664160401,0,0,0,0
73,14,1,0,0,0.0,0.0410958904109589,0,0,0,0,0,0,1,0,0.0410958904109589,0,0,0,0
1963,330,20,0,0,0.0,0.010188487009679063,0,0,0,0,1,0,0,0,0.023433520122261846,1,5,0,0
5201,822,56,0,3,0.0,0.026917900403768506,0,0,0,0,1,0,0,3,0.039800038454143434,0,1,0,0
430,70,2,0,0,0.0,0.011627906976744186,0,0,0,0,1,0,0,0,0.023255813953488372,0,0,0,0
976,134,5,0,0,0.0,0.06454918032786885,0,0,0,0,0,0,1,0,0.1260245901639344,2,1,0,0
6091,1083,66,3,1,0.0,0.019701198489574783,0,0,0,0,0,0,0,0,0.036775570513872924,3,6,0,0
2794,416,35,1,3,0.0,0.024695776664280602,0,0,0,0,1,0,0,0,0.045454545454545456,4,5,0,0
8718,1368,82,4,3,0.0,0.0182381280110117,0,0,0,0,0,0,9,0,0.03808212892865336,22,11,0,0
1443,250,30,0,2,0.0,0.018711018711018712,0,0,0,0,0,0,6,0,0.04643104643104643,0,1,0,0
481,76,13,1,1,0.06596306068601583,0.012474012474012475,3,0,0,0,0,0,0,0,0.058212058212058215,0,0,1,0
376,54,4,0,0,0.0,0.02925531914893617,0,0,0,0,0,0,0,0,0.09308510638297872,0,0,0,0
773,121,7,0,0,0.0,0.02457956015523933,0,0,0,0,1,0,0,0,0.047865459249676584,0,2,0,0
1962,312,24,2,3,0.0,0.014271151885830785,0,0,0,0,0,0,0,0,0.021916411824668705,6,8,0,0
836,155,7,0,0,0.0,0.014354066985645933,0,0,0,0,0,0,0,0,0.01555023923444976,0,0,0,0
389,62,1,0,0,0.0,0.04113110539845758,0,0,0,0,0,0,0,0,0.038560411311053984,0,1,0,0
284,48,5,0,0,0.0,0.035211267605633804,0,0,0,0,0,0,0,0,0.028169014084507043,0,2,0,0
2043,393,40,1,1,0.03787878787878788,0.005873715124816446,4,0,2,1,1,1,0,0,0.027900146842878122,6,10,1,0
335,54,3,0,0,0.0,0.005970149253731343,0,0,0,0,0,0,0,0,0.011940298507462687,0,0,0,0
101,16,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.009900990099009901,0,0,0,0
235,30,4,0,0,0.0,0.08085106382978724,0,0,0,0,0,0,0,0,0.07659574468085106,0,0,0,0
2083,322,18,0,2,0.0,0.040326452232357174,0,0,0,0,1,0,0,0,0.05184829572731637,0,1,0,0
3714,584,19,0,0,0.0,0.01884760366182014,0,0,0,0,0,0,0,0,0.04577275175013463,3,5,0,0
338,52,4,0,0,0.0,0.07988165680473373,0,0,0,0,0,0,0,1,0.03254437869822485,1,0,0,1
4440,669,72,0,2,0.0,0.07725225225225225,0,0,0,0,0,0,0,10,0.10540540540540541,1,10,0,0
545,92,6,0,0,0.0,0.08990825688073395,0,0,0,0,1,0,0,0,0.045871559633027525,0,1,0,0
261,45,4,0,0,0.03684210526315789,0.05747126436781609,1,0,0,0,0,0,0,0,0.04597701149425287,1,1,0,0
427,68,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.02107728337236534,0,0,0,0
3636,662,35,0,1,0.0,0.007700770077007701,0,0,0,0,0,1,0,0,0.022552255225522552,2,5,0,0
334,63,3,0,0,0.0,0.02694610778443114,0,0,0,0,0,0,0,0,0.02694610778443114,1,2,0,0
773,151,12,0,1,0.0,0.037516170763260026,0,0,0,0,0,0,0,0,0.027166882276843468,0,7,0,0
673,131,10,0,0,0.0,0.020802377414561663,0,0,0,0,0,0,0,0,0.02823179791976226,4,3,0,0
458,97,5,0,0,0.0,0.08733624454148471,0,0,0,0,0,0,0,0,0.13537117903930132,0,1,0,0
4863,687,85,0,0,0.0,0.024059222702035782,0,0,0,0,0,0,0,1,0.04050997326753033,2,6,0,0
3366,604,40,5,2,0.051921504497138185,0.0142602495543672,0,2,0,0,0,2,1,0,0.03238265002970885,16,16,0,1
