train_loss,valid_loss
1.0102074423006602,0.9264118671417236
0.8879587245838982,0.8373759984970093
0.8135219386645726,0.7812137603759766
0.775302088686398,0.7410691976547241
0.7506720338548932,0.7159044742584229
0.7230636669056756,0.6957089304924011
0.702175395829337,0.6814351677894592
0.6878382244280407,0.6691117882728577
0.6724287697247097,0.6602932810783386
0.6702941251652581,0.6518789529800415
0.6613163692610604,0.643382728099823
0.6578900686332158,0.6382884979248047
0.6494137453181403,0.6316849589347839
0.6413342782429287,0.6282708644866943
0.6314363117728915,0.6250824928283691
0.6305695708308902,0.6197510361671448
0.6163517183491162,0.6151514649391174
0.6170027788196292,0.6105893850326538
0.6201030282037598,0.6120868921279907
0.6075867659279278,0.605272650718689
0.598155537886279,0.6039450764656067
0.5984084574239594,0.6027400493621826
0.5971646777221135,0.5940728187561035
0.5944356428725379,0.5919763445854187
0.5963632475052562,0.590718686580658
0.5769509822130203,0.5902494192123413
0.5918928448643003,0.5899632573127747
0.5790549218654633,0.5881394743919373
0.5855498175535884,0.585092306137085
0.5791476294398308,0.585259199142456
0.581377737224102,0.5799919962882996
0.5762182761515889,0.5814640522003174
0.5808013060263225,0.5778401494026184
0.5650931224226952,0.5783326029777527
0.5843325172151838,0.5736073851585388
0.5650605229394776,0.5689518451690674
0.559554459793227,0.5737034678459167
0.5713009206312043,0.5701168775558472
0.5644953346678189,0.5724952220916748
0.5753909753901618,0.5712746381759644
0.5615462352122579,0.5711120963096619
0.5643620565533638,0.5658366680145264
0.5502087463225637,0.5666176080703735
0.5646381803921291,0.5637718439102173
0.5551538222602436,0.5654684901237488
0.5654770497764859,0.5621976852416992
0.5566221220152718,0.5623031854629517
0.5507019364408084,0.5601540803909302
0.5503659918904305,0.560964047908783
0.546713727925505,0.5634421110153198
0.5474453909056527,0.5566321611404419
0.5505677504198891,0.5565674901008606
0.5582206685628209,0.5549136996269226
0.5480458736419678,0.556598424911499
0.5405608255948339,0.5545765161514282
0.5515019180519241,0.5576575994491577
0.5469240812318665,0.550468921661377
0.547464662364551,0.5512190461158752
0.5442699151379722,0.5530210733413696
0.5538390087229865,0.5515841245651245
0.5460766447441918,0.5507512092590332
0.544031390122005,0.5476105213165283
0.5422082181487765,0.5512200593948364
0.5407833829522133,0.547387421131134
0.5401443125946181,0.549512505531311
0.5433829916375024,0.5458475947380066
0.5357169221554484,0.5450643301010132
0.5393639632633754,0.5460699796676636
0.5334092155098915,0.5454909801483154
0.5386476601873126,0.5439246892929077
0.5244176675166402,0.544469952583313
0.5358235899891172,0.5476624369621277
0.5330477718796048,0.546730101108551
0.5326018525021416,0.5437666773796082
0.5297056266239711,0.5435312390327454
0.5285591727920941,0.5417253971099854
0.5251224945698466,0.5392240285873413
0.5272042985473361,0.5409658551216125
0.5281359329819679,0.5388461351394653
0.5231422015598842,0.5393384099006653
0.5211599277598518,0.5383521318435669
0.5209953274045672,0.5402817130088806
0.5241671992199761,0.5354132056236267
0.515938227730138,0.5388121604919434
0.5212526757802282,0.5388568043708801
0.5199538597038814,0.5362597703933716
0.5361739588635308,0.5369189977645874
0.5373529302222388,0.5345281362533569
0.5208506243569511,0.5371057391166687
0.5259344641651426,0.5380824208259583
0.5157334804534912,0.5339251756668091
0.5191942229866982,0.5358521938323975
0.5188879147171974,0.53246009349823
0.519846471292632,0.5341832041740417
0.529747452054705,0.5326336622238159
0.52175123244524,0.5311738848686218
0.5200595451252801,0.5343886017799377
0.5172372822250638,0.5334182381629944
0.5141499894005912,0.5280565619468689
0.5112953899162156,0.5300902724266052
